7471;M;Axel 97-21;NFO n 23;22-05-1997;FD LO 89850;39116;55691
7474;F;Pan's Trude, DM;NFO n 22;...;SRK RX 5064;2251;11403
7486;M;Torvmyra's Vista Grande;NFO n 09 23;...;NRR RX 51812;15509;14867
7501;M;DK Napsigals Bailey;NFO e 09 23;01-03-1989;FD RX 5949;17488;24498
7530;M;DK Spicaway Deerhunter;NFO n 09;28-06-1992;FD RX 8588;17488;24451
7539;F;Mjavo Sayo Nara;NFO n;...;NRR RX 50163;8917;
7543;F;DK Spicaway Fricka;NFO n 09;29-04-1993;FD LO 71850;11;28317
7616;M;Pan's Thorbjørn;NFO n 23;...;NRR RX 51067;5544;9824
7623;M;DK Skovløberen's Bragi;NFO n 09 23;02-08-1992;FD LO 68300;36730;24405
7640;M;Syvertine's Cecar;NFO ns 09;...;NRR RX 51694;2151;5275
7642;F;(N)Satyr's Chadé;NFO n;...;NRR RX 53721;15497;24548
7660;F;Kianda's Xtra Copy girl;NFO f 09 23;28-08-1991;FD RX 7508;1424;9794
7680;F;DK Spicaway Queen of the Night;NFO n 09 23;17-03-1990;FD LO 59109;11;8195
7699;F;S*Ulvåsens Johanna;NFO n 23;...;SVERAK RX 59415;;
7705;M;Solhuset's Sylvester;NFO n 09 22;14-05-1989;SVERAK RX 81643;19803;43181
7748;M;d'Artagnan de la Rose DK;NFO n 09;28-04-1992;FD LO 67001;27813;34015
7781;M;DK Greatest Hits Rasmus;NFO n;29-03-1992;FD LO 66645;37644;19646
7820;F;DK Lyptu's Chapline;NFO d 09 23;14-02-1994;FD LO 75201;35809;40763
7826;F;DK Oba Dalila;NFO n 09 23;15-12-1990;FD LO 61818;14856;11127
7829;M;DK Khnum's Nero;NFO d 22;16-07-1998;FD LO 96144;62368;42341
7841;M;DK Niebuhr's Sylvester;NFO ns 09 23;15-05-1990;FD RX 6600;12061;14274
7875;F;Pernille;NFO n 09 22;...;NRR RX 51298;;
7877;F;Kine av Skogheim;NFO f 23;...;NRR RX 50932;;
7938;F;DK Spicaway Jucci;NFO a;08-10-1988;FD RX 5709;17488;28317
7951;M;Mr. M av Skogheim;NFO n 09;...;NRR RX 51741;1534;501
7952;F;Gjervfjellet Kitty, DM;NFO n 23;...;NRR RX 50894;;
7954;F;Solett av Baune;NFO n 09 22;...;NRR RX 50555;7961;7165
7955;F;Brannfjells Hera;NFO n 09;...;NRR RX 51218;3353;9733
7956;M;(N)Ravnesåsen's Chess;NFO n 09;...;NRR RX 53016;15502;15506
7957;M;DK Snøhettan's Felix;NFO ns 09;28-05-1990;FD RX 6609;12061;5786
7961;M;Fnatt;NFO n 09 22;...;NRR RX 50246;;
7972;F;Elvira Madigan de la Rose DK;NFO f 09 24;18-07-1992;FD RX 8229;66813;30848
8003;M;DK Dansbjergs Bastian;NFO n 09;19-12-1993;FD LO 74995;52857;48524
8029;F;Queen 91-45;NFO f 09;07-04-1991;FD LO 62529;9797;7680
8061;M;FIN*Satukissan Egil;NFO n 22;...;SRK LO 5760;10908;7474
8062;F;Enebackens Cerina;NFO n 22;...;SVERAK RX 36065;8102;10388
8063;M;DK Feles Ferox Egon;NFO n 09 23;12-07-1990;FD LO 60251;19168;5796
8099;F;Matilde av Baune;NFO f 22;...;FD RX 3153;8404;7165
8102;M;Skrängegårdens Apollon;NFO n 23;...;SVERAK RX 26346;;
8189;F;Enebackens Fanny;NFO n 22;...;SVERAK RX 40688;25687;8062
8195;F;DK Spicaway Gritt;NFO n 09 23;28-04-1988;FD RX 5557;17488;12692
8199;F;Josefine;NFO a 09;...;NRR RX 50075;;
8201;F;Zara av Granly;NFO ns 23;...;NRR RX 50241;8931;4333
8206;F;Solhuset's Elin;NFO n 09 23;...;SVERAK LO 36046;4642;11994
8208;M;Colosseums Anton Prikken;NFO n 09;...;NRR RX 50146;6690;8199
8210;F;Berntine av Baune;NFO f 09;...;NRR RX 51106;8406;4761
8212;F;Høvedmannsgård Trine;NFO n 09 23;...;NRR RX 50986;3240;2049
8213;M;Torvmyra's Edvard Erobreren;NFO n 09 23;...;NRR RX 50522;197;5519
8214;M;Christiania's Francis;NFO n 09;...;SVERAK RX 55531;10390;6058
8215;F;S*Porfyrgårdens Galanthis;NFO n 09 23;...;SRK RX 9808;8214;12022
8231;F;Spirella;NFO ns 09;...;NRR RX 50248;;
8232;M;Svarteper;NFO n;...;NRR RX 51818;102964;102965
8250;F;Thora Eddasdatter Felis Audax DK;NFO n 09 23;12-04-1992;FD LO 67382;19168;22296
8253;F;DK Napsigals Cecilia;NFO f 09 23;29-12-1989;FD RX 6702;17488;24498
8254;M;Kong Salomon Felis Jubatus;NFO a 09 23;26-03-1997;FD LO 89635;30948;70958
8267;M;DK Victoria's Ody Zeus;NFO n 09 23;12-05-1995;FD LO 80385;41879;41878
8292;M;DK Torghattens Bastian;NFO ns 22;04-01-1991;FD RX 7055;13655;42390
8305;M;Alex 97-22;NFO n 22;22-05-1997;FD LO 89851;39116;55691
8310;M;Harvey's Ryslon;NFO n 09;25-07-1989;FD LO 56774;13132;14923
8322;F;Blackie;NFO ns;...;NRR RX 51209;;
8352;F;DK Family's Lizette;NFO n 23;25-04-1992;FD RX 8103;21472;45648
8365;F;DK Spicaway Unica;NFO n 09 23;25-11-1990;FD RX 7178;17488;12692
8367;F;DK Fjeldkatten's Duchess;NFO ns 09;14-07-1990;FD LO 59891;13132;11440
8404;M;Gudbrand Grå av Baune;NFO ns 09;...;NRR RX 50278;;
8406;M;Sanddrop's Sverre;NFO n 09;...;NRR RX 50778;;
8441;M;DK Fjeldkatten's Jedidiah;NFO d 09 23;13-03-1994;FD LO 75318;34087;52075
8457;M;Hale-Bopp af Orion DK;NFO a 23;03-05-1997;FD LO 89427;48014;55086
8474;F;Ingebjørg Granlien Felis Jubatus;NFO a;04-07-1991;FD LO 64356;30948;26129
8510;F;Ratchasima's Becky;NFO fs 09 23;15-10-1993;FD RX 9350;12061;41891
8516;F;Snioulf's Alia;NFO n 23;21-06-1985;FD RX 4277;18802;15576
8522;F;Pan's Thinge-Ling;NFO n 09 23;...;NRR RX 50028;;
8559;M;DK Hopeless Tribes Bruce;NFO a 09;22-03-1994;FD LO 75931;15451;50473
8569;F;DK Skomagerbakken's Cirkeline;NFO a 09;22-10-1990;FD LO 61909;3049;15295
8604;M;Assis Tambour DK;NFO n 09 23;20-06-1991;FD LO 63768;9162;20279
8612;F;DK Dansbjergs Gugge;NFO f 09;17-08-1996;FD LO 88129;48506;65697
8700;M;Gregers Werle Felis Jubatus;NFO ns 09;22-06-1990;ANFI RX 4755;30859;37645
8734;M;DK Titley's sir Lucas;NFO e 23;21-03-1997;FD LO 89430;45963;47999
8769;M;Dovregubbens Sebastian;NFO d 09 23;23-08-1991;FD RX 7668;15732;16389
8854;M;DK T'binas Ashe;NFO n 23;15-06-1997;FD LO 90886;21170;50027
8868;F;DK Josti's Nikita;NFO f 09 23;07-08-1993;FD LO 73348;30292;30291
8879;F;Mille Tambour DK;NFO f 09;20-06-1991;FD LO 63769;9162;20279
8891;M;Jules Verne Felis Jubatus;NFO w 63;28-06-1996;FD LO 86811;7705;52674
8916;F;Bjønnåsens Bitten;NFO n 09;...;NRR RX 50087;;
8917;M;Pan's Tussen;NFO;...;NRR RX 50093;;
8918;F;Skrekken;NFO n 09 23;...;NRR RX 50063;;
8927;M;S*Isfolket's Gand;NFO d 09;...;SVERAK RX 81669;2155;3973
8928;F;Lado April Kongsdatter;NFO w;...;SVERAK RX 59838;2219;6695
8930;F;Lado Stjerna Kongsdatter;NFO f 23;...;SVERAK RX 57746;2219;6695
8931;M;Pjotr av Karibo;NFO as 23;...;NRR RX 50105;;
8935;F;Mjavos Sara;NFO;...;NRR RX 50112;;
8936;M;Villmarkens Sønn;NFO n 22;...;NRR RX 50182;;
8957;F;Kvilles Jartrud Kongsdatter;NFO g 09;13-06-1990;FD RX 6567;13655;16390
8959;M;Kvilles Kimbe Kongssønn;NFO a 09;29-03-1991;FD RX 7162;13655;16390
9013;F;DK Skjoldunge's Diana;NFO ns 09 23;24-11-1985;FD RX 4418;14922;15606
9040;F;Rebekka West Felis Jubatus;NFO w 61;22-06-1990;FD RX 6712;30859;37645
9046;M;DK Dansbjergs Ips;NFO n 09 23;17-05-1994;FD LO 76482;29835;55010
9047;F;DK Åhusenes Dyveke;NFO d 09 23;09-01-1991;FD LO 62092;26283;11169
9072;F;Camilla of Blue Silverstar DK;NFO fs 09 23;27-03-1991;FD LO 62253;10545;19182
9088;M;DK Spicaway Unique;NFO n 09;25-11-1990;FD RX 7175;17488;12692
9089;M;Lærer Clausen Felis Audax DK;NFO n 09 23;26-09-1990;FD LO 60989;19168;20427
9102;F;DK Skovløberen's Freja;NFO n;19-05-1991;FD LO 62611;33286;49554
9116;M;DK Dansbjergs Ike;NFO n 22;28-06-1995;FD LO 81770;37082;32514
9135;M;Reyjas Tiger Drusus;NFO d 09 23;...;NRR RX 52667;10915;12184
9137;F;DK Baobab's Clethra;NFO a 09;16-03-1993;FD LO 70780;38309;33271
9160;M;Ratchasima's Django;NFO n 09 23;13-03-1989;FD LO 55925;17580;6057
9162;M;DK Deleuran's Athon;NFO d 09 23;01-08-1989;FD LO 56660;10798;30263
9166;F;DK Oba Erda v.Rheingold;NFO n 09 23;08-07-1990;FD LO 60135;10545;60540
9190;F;Gråpus;NFO n 09 23;...;NRR RX 51847;;
9201;M;Paul Lange Felis Jubatus;NFO n 09;29-07-1990;FD LO 60074;30948;26129
9207;M;DK Leonides Albert;NFO ns 09;11-04-1991;FD LO 62588;6263;25786
9210;F;DK Dansbjergs Agate;NFO n 09 22;18-06-1991;FD LO 63675;41326;54438
9212;M;DK Niflheim's Bacillus Cereus;NFO n 09 22;04-04-1995;FD LO 80553;33959;41840
9214;F;Athene 92-90;NFO f 23;21-05-1992;FD LO 68210;6658;5320
9236;F;DK Dansbjergs Solejma;NFO f 09;27-05-1997;FD LO 91904;69757;42420
9310;M;DK Bianca Gråben;NFO n 23;27-06-1992;FD LO 68573;20591;2547
9314;M;DK Leonides Obelix;NFO n 09 24;03-02-1994;FD LO 75193;6263;28691
9341;M;DK Troldhaugen's Asger;NFO e;06-06-1991;FD RX REG 1470;12846;59306
9392;M;DK Agersteds Anker;NFO as 09 23;03-04-1993;FD LO 71089;22002;23879
9399;F;Elisabeth Friis af Norske Bakke DK;NFO n 23;31-01-1990;FD LO 58522;15575;1340
9511;M;DK Åhusenes Alexander;NFO d 09 23;09-01-1991;FD LO 62093;26283;11169
9525;M;Torvmyra's Halloween;NFO ns 09;...;NRR RX 50788;;
9526;F;Dronning Åsa;NFO a 09;...;NRR RX 50810;;
9529;F;Pan's Trulte;NFO n 09;...;NRR RX 50021;102964;102965
9542;F;Christiania's Sabrina;NFO f 23;...;NRR LO 60352;4048;21628
9559;M;DK Exlibris Niels Holgersen;NFO n 22;28-07-1988;FD LO 53277;15143;15450
9595;M;Ratchasima's Felix;NFO ns 09 22;21-06-1992;FD RX 8261;12061;50241
9616;F;DK Spicaway Vakre Freja;NFO f 09;29-01-1991;FD RX 7376;17488;24451
9620;F;DK Mifan's Malou;NFO w;12-04-1991;FD LO 62460;11441;28769
9651;M;DK Spicaway Entertainer;NFO n 09;07-07-1987;FD RX 5099;12492;24451
9694;M;DK Mifan's Asbak;NFO w;12-04-1991;FD LO 62459;11441;28769
9702;F;DK Siffes Ayla;NFO f 09;18-05-1990;FD LO 59080;12492;1793
9717;M;DK Greatest Hits Dusty;NFO a 09 23;13-10-1998;FD LO 97089;66593;44474
9722;F;DK Katland's Angelina;NFO n 09;27-08-1991;FD LO 64646;14856;26892
9731;M;Kianda's Indus;NFO ds 22;05-08-1986;FD RX 4658;208;9794
9733;F;Pan's Tamina;NFO n 09;...;NRR RX 50037;22984;9529
9745;M;Kvilles Nokkve Kongssønn;NFO e 09;27-09-1991;FD RX 7670;13655;16390
9751;M;DK Oba Falstaff;NFO n 09 23;01-03-1991;FD LO 62157;10545;60540
9772;M;Gjervfjellet Espen Askeladd;NFO n 23;...;NRR RX 51703;10910;7952
9778;M;Gustav Bruhn Felis Jubatus;NFO n 09 23;17-09-1987;FD RX 5162;30859;37645
9789;M;Lille John af Sandal DK;NFO n;23-02-1991;FD LO 62472;12492;32648
9794;F;Guldfakse's Nolida;NFO f 23;15-06-1984;FD RX 4054;102964;15597
9797;M;DK Spicaway Oliver;NFO d 09;10-02-1990;FD RX 6509;17488;24451
9804;F;DK Hopeless Tribes Sammi;NFO n 23;03-05-1991;FD LO 62513;15451;17012
9806;F;Pia av Myre;NFO f 09 23;...;NRR RX 51280;102964;4587
9824;F;Pan's Toa;NFO n 09 23;...;NRR RX 50290;22983;56941
9842;F;Haugtussa;NFO n 23;...;NRR RX 50378;;
9859;M;Kvilles Lodve Hvidskæg;NFO n 09 23;10-04-1991;FD LO 62468;33559;6897
9874;F;Pjewiks Forest M.A. Pjotrsdotter;NFO as 23;...;NRR LO 60006;8931;8916
9882;M;Torvmyra's Silver Pysanko;NFO ns 09 23;...;SVERAK RX 40776;9525;6109
9884;F;DK Vossevangen's Rosalil;NFO a 09;06-07-1991;FD LO 63359;10334;15295
9903;F;Guldfakse's Belletrice;NFO n 09 23;25-10-1989;FD RX 6163;18802;3510
9908;M;Ratchasima's Loke;NFO ns;29-04-1991;FD RX 7322;12061;19185
9922;F;DK Kea's MinimaLare;NFO n 09;01-03-1991;FD RX 7166;13655;27185
9934;F;DK Spicaway Si-Si;NFO n 09 23;01-07-1990;FD LO 61192;11;8195
9950;M;DK Starbright's Betelgeuse;NFO n 09;14-12-1997;FD LO 93383;22951;33138
9962;M;DK Åhusenes Leonardo;NFO d 09 23;22-06-1991;FD LO 64619;26283;32558
9980;M;Sorte Bjørn's Gaupe;NFO n 09 23;06-05-1991;FD LO 63548;18802;3967
10004;M;DK Spicaway Visti Valentin;NFO a 09;15-02-1991;FD RX 7417;17488;28317
10007;F;DK Spicaway Vanity Fair;NFO f 09;29-01-1991;FD RX 7377;17488;24451
10069;F;DK Troldpila's Mulle;NFO n 22;26-08-1995;FD LO 83177;40051;33124
10076;F;Sille 91-55;NFO n 23;01-02-1991;FD LO 62637;18643;15454
10086;M;Sigurd 91-56;NFO n 23;01-02-1991;FD LO 62638;18643;15454
10089;M;Adam af Skogåsen;NFO n 09 23;...;NRR RX 51783;;
10095;F;Signe 91-57;NFO n 23;01-02-1991;FD LO 62639;18643;15454
10104;M;DK Khan's Arcibal;NFO n 09;16-08-1992;FD LO 69389;28869;45633
10115;F;(N)Marekatten's Emmelie;NFO n;13-02-1988;FD RX 7799;18236;18243
10138;M;DK Oba Balthasar Zorn;NFO n 09;04-04-1995;FD LO 79625;40753;29347
10141;F;Kvilles Kraka Kongsdatter;NFO fs 09;29-03-1991;FD RX 7164;13655;16390
10151;M;DK Oba Hoffmann;NFO n 09 23;01-03-1991;FD LO 62159;10545;60540
10157;M;DK Family's Ludwig;NFO n 09 23;25-04-1992;FD RX 8102;21472;45648
10159;M;Attila de la Rose DK;NFO n 09 23;01-06-1991;FD LO 62792;27813;27318
10160;M;DK Baroniet's Prins Gustav;NFO w 63;03-06-1991;FD LO 64104;19168;22866
10161;M;Ratchasima's Bjarke;NFO n 23;13-12-1990;FD RX 7060;12061;41891
10163;F;Betty Blue af Thing DK;NFO a 09 23;13-09-1994;FD LO 78240;32759;18517
10182;F;DK Gralegaard's Birla;NFO f 09 23;29-05-1993;FD LO 71895;15779;18230
10190;F;DK Cattejaw Biene;NFO f 22;08-03-1991;FD LO 62912;6658;6189
10228;M;Trongo Triola;NFO n 09 23;04-04-1988;FD LO 50954;17580;24115
10241;M;DK Egestien's Svante;NFO d 09 23;30-06-1995;FD LO 81695;33971;35953
10244;F;Dovregubbens Johill;NFO ns 09;...;FD RX 3514;14872;4292
10259;M;DK Vossevangen's Odin;NFO d 09;10-06-1991;FD LO 62900;10334;22878
10305;M;Harvey's Rå;NFO n 09;11-04-1991;FD LO 63216;13129;14923
10309;F;Harvey's Ebony;NFO n 09;25-07-1989;FD LO 56770;13132;14923
10320;M;DK Cattejaw Bertram;NFO n 09 23;08-03-1991;FD LO 62913;6658;6189
10326;F;DK Vossevangen's Sylvia;NFO a 09 23;06-11-1991;FD LO 65635;17591;25000
10330;F;DK Åhusenes Clotilde;NFO d 09 23;09-01-1991;FD LO 62091;26283;11169
10334;M;DK Vossevangen's Blå Frederik;NFO a 09;13-05-1989;FD RX 5921;17488;19176
10385;F;Fjordkattens Lucinda;NFO n;...;SVERAK LO 40325;22524;1224
10387;F;S*Lissekullans Isolde;NFO ns 09;...;NRR RX 52801;8214;6696
10388;F;Mjavos Sarda;NFO ns 22;...;SVERAK RX 24898;8917;8935
10389;F;Pan's Tuna;NFO n 09;...;SVERAK RX 36700;;
10390;M;Colosseums Kalle;NFO n 09;...;NRR RX 51498;6558;8199
10393;F;DK Skjoldunge's Adils;NFO f 09;...;FD RX 4135;14922;15606
10420;M;Knut Nordhaug Felis Jubatus;NFO a;04-07-1991;FD LO 64351;30948;26129
10455;F;DK Skovløberen's Røskva;NFO n;19-05-1991;FD LO 62612;33286;49554
10459;M;DK Leonides Valdemar;NFO n 09 23;11-04-1991;FD LO 62585;6263;25786
10470;F;DK Ricolo's Charmetrold;NFO ns 09 23;17-03-1997;FD LO 89715;49240;63528
10499;F;DK Niebuhr's Easy;NFO d 09 22;15-05-1990;FD RX 6598;12061;14274
10502;M;DK Skomagerbakken's Colombus;NFO a 09 23;22-10-1990;FD LO 61912;3049;15295
10510;M;DK Hopeless Tribes Little Prince;NFO n 23;03-05-1991;FD LO 62514;15451;17012
10516;M;DK Josti's Casanova;NFO n 09 23;07-08-1993;FD LO 73349;30292;30291
10530;M;Chico Nova's Exodus;NFO n 09 23;...;FD LO 45318;2814;8189
10545;M;DK Oba Papageno, DM;NFO n 09 23;03-06-1987;FD LO 47778;30859;45466
10561;M;Halvdan Rein Felis Jubatus;NFO w;24-08-1991;SRK RX 54755;30948;37645
10585;M;Skyfrit Felis Jubatus;NFO a 23;09-04-1993;FFF RX 24901;30948;37645
10586;F;DK Grandezza's Miss Marina Duchesse;NFO f 09 23;29-11-1995;FD LO 83674;30292;39132
10651;M;DK Leonides Pastinak;NFO n 09;14-03-1995;FD LO 79761;6263;69705
10686;F;Rødgrød med Fløde Felis Jubatus;NFO n 09 23;11-06-1992;FD LO 68047;30948;19149
10713;F;DK Spicaway Dandy;NFO n 09;10-02-1992;FD RX 8723;17488;26971
10779;F;Harvey's Kikidi;NFO f;20-10-1991;FD RX 7850;16388;30850
10784;M;(N)Flatland's Daniel;NFO n 23;13-12-1990;FD RX 7590;15685;15491
10788;M;Kvilles Loke Gråskæg;NFO ns;10-04-1991;FD LO 62469;33559;6897
10798;M;DK Artemis's Julius;NFO n 09;11-03-1986;FD LO 43230;33559;990
10799;F;Irpa Felis Audax DK;NFO n 09 22;27-07-1991;FD LO 64022;4766;22296
10803;F;DK Skovløberen's Mikkeline;NFO n 09;19-05-1991;FD LO 62615;33286;49554
10815;F;DK Dansbjergs ??;NFO n 09 22;25-10-1993;FD RX 9304;52854;59964
10820;M;DK Silverwood's En To Tre det er en prøve;NFO d 09 22;27-04-1996;FD LO 85025;59629;58374
10854;M;DK Silverwood's Cassius;NFO ns 09 23;21-07-1995;FD LO 81966;35796;58374
10858;F;Alfdine Felis af Norge DK;NFO n 09;28-07-1991;FD RX 7604;15779;15777
10875;M;Ratchasima's Luigi;NFO ns 09;29-04-1991;FD RX 7326;12061;19185
10890;F;Harvey's Råshild;NFO f 09;11-04-1991;FD LO 63218;13129;14923
10908;M;Pan's Toro;NFO n 09;...;SRK RX 5447;7182;9824
10910;M;Høvedmannsgård Alfa;NFO n 23;...;NRR RX 51255;2679;2049
10912;F;Pan's Lisseth;NFO n 09;...;NRR RX 52017;15509;9806
10915;M;Jakobellas Gaius;NFO as 23;...;NRR RX 51277;6111;343
10916;F;Dovregubbens Hulda;NFO f 09;...;FD RX 3977;6429;14870
10930;M;DK Spicaway Victor;NFO n 09;15-02-1991;FD RX 7416;17488;28317
10934;F;DK Torghattens Fenia;NFO n 23;04-01-1991;FD RX 7059;13655;42390
10949;M;DK Khnum's Khadafi;NFO n 23;03-05-1998;FD LO 94583;45093;59986
10952;M;Pans Tinto;NFO n 09 23;...;FFH RX 8178;35106;6115
10953;M;Colosseums Emil Oppaamold;NFO n 09 23;...;NRR RX 50581;8208;2152
11000;M;DK Vossevangen's Oskar;NFO d 09 22;10-06-1991;FD LO 62901;10334;22878
11009;M;Harvey's Råne;NFO n 09 23;11-04-1991;FD LO 63217;13129;14923
11020;F;DK Artemis's Nifle;NFO n 09 23;06-05-1992;FD LO 67748;4766;31908
11087;M;DK Hagsten's Victor;NFO n 09 23;22-06-1992;FD LO 67991;15915;24293
11122;M;DK Napsigals Campari;NFO d 09 23;29-12-1989;FD RX 6705;17488;24498
11127;F;DK Oba Tosca;NFO ns 09 23;02-04-1989;FD LO 54752;30859;45466
11160;M;DK Grandezza's Ferocious Frosty Felix;NFO ns 09 23;31-08-1993;FD LO 73743;30292;48213
11162;M;DK Thunø's Balou;NFO n 23;27-03-1991;FD LO 62939;6703;6855
11169;F;DK Åhusenes Halgerd;NFO f 09;26-02-1988;FD RX 5325;3514;15579
11180;M;DK Lilienvald's Pjevs;NFO d 09 22;16-06-1991;FD LO 64541;14912;4499
11219;F;Røskva 91-98;NFO fs 09 23;07-07-1991;FD RX 7504;12061;12516
11230;M;DK Vossevangen's Rafael;NFO a 09;06-07-1991;FD LO 63360;10334;15295
11239;F;Harvey's Rimara;NFO f 09;16-04-1987;FD RX 4905;7116;14923
11254;M;Mads Skjern af Norske Bakke DK;NFO n 23;31-01-1990;FD LO 58524;15575;1340
11288;M;DK Dansbjergs Pelle;NFO n 09 22;12-03-1993;FD LO 70547;29835;54438
11301;F;DK Dansbjergs Lovise;NFO n 23;12-09-1997;FD LO 93150;60515;65085
11402;F;Ratatosk Felis Audax DK;NFO n 09;...;FD RX 4870;14873;15469
11403;F;Pan's Troya;NFO n 23;...;NRR RX 50071;6690;8522
11404;F;Blue Lady av Skogheim;NFO a;...;NRR RX 52246;10089;501
11420;F;Laura Felis Audax DK;NFO n 09 23;11-05-1996;FD LO 85118;14954;69305
11440;F;DK Fjeldkatten's Asha;NFO ns 09 24;29-06-1988;FD RX 5377;208;52070
11441;M;My Tigris DK;NFO a;07-04-1990;FD RX 6402;13655;12277
11442;F;DK Colmorn's Amalie;NFO n 09 23;24-07-1990;FD LO 59925;9651;15564
11445;M;DK Smedjen's Boris;NFO d 09 23;29-08-1993;FD LO 73358;17198;30855
11477;F;DK Bjerka's Donna Maika;NFO n;12-03-1991;FD LO 63537;12492;3003
11481;F;DK Europa's Susanne Brøgger;NFO n;26-11-1992;FD LO 70000;25514;33314
11487;M;Ask Burlefot Felis Jubatus;NFO w 61;23-04-1991;FD RX 7249;35105;37645
11528;M;DK Lumberjack's Grane;NFO n 23;07-05-1991;FD LO 63134;18643;21395
11615;F;DK Dansbjergs Rasmine II;NFO f 23;29-10-1996;FD LO 89062;48447;65220
11625;F;Kianda's Raffina;NFO ns 09 23;11-11-1989;FD RX 6172;18802;14866
11654;M;DK Oba Pang;NFO n 09 23;12-07-1991;FD LO 63930;10545;19240
11674;F;DK Grandezza's Liza oddeyed Brunette;NFO n 09 23;11-02-1993;FD LO 70518;3117;20261
11685;M;DK Gralegaard's Balder;NFO d 23;29-05-1993;FD LO 71891;15779;18230
11714;F;DK Yiadom's Chivas;NFO n 09;21-12-1996;FD LO 88931;41018;59649
11728;M;DK Dansbjergs Jaffer;NFO d 09 23;30-06-1995;FD LO 81776;43935;42506
11744;F;DK Troldhaugen's Hulda;NFO n 23;21-07-1994;FD RX 9826;29380;39925
11773;M;DK Egestien's Snorre;NFO d 09 23;30-06-1995;FD LO 81694;33971;35953
11858;F;DK Torghattens Alma;NFO f 23;22-11-1991;FD LO 65603;5637;42390
11888;F;DK Hopeless Tribes Rubirosa;NFO n 09;04-08-1991;FD LO 64897;37644;50473
11889;M;DK Grandezza's Burning Red Ivanhoe;NFO d 09 23;09-04-1990;FD LO 58944;1424;14851
11906;F;DK Gardans Gasima;NFO n 09;16-07-1995;FD LO 81825;16762;43730
11938;M;DK Vossevangen's Nejsåflot;NFO n 09;31-05-1991;FD LO 62898;20784;17793
11961;F;Strut 92-171;NFO f 09;30-08-1992;FD RX 8450;7501;24498
11994;F;Pan's Tuppen;NFO n 09 23;...;SVERAK RX 24836;4321;11403
12005;F;Montrose Grand Cru DK;NFO fs 09;30-12-1994;FD LO 80269;40612;32932
12012;F;DK Nuka's Nala;NFO g 09;24-04-1997;FD LO 89831;49572;55690
12016;M;Asterix av Jerpefaret;NFO n 09 23;...;NRR RX 50636;2828;15514
12017;M;S*Sambals Folke;NFO a 23;...;SVERAK RX 81002;66244;8930
12022;F;S*Porfyrgårdens Atalanta;NFO ns 09 23;...;SVERAK RX 50516;9882;876
12023;M;Christianias Jesper;NFO ds 09 23;...;NRR RX 51473;3411;6058
12043;M;DK Kea's Theodor;NFO n 22;15-12-1991;FD LO 65994;5637;27185
12061;M;Ratchasima's Red Devil;NFO ds 09 11;04-06-1988;FD RX 5474;208;6891
12101;M;Kilroy Fenris DK;NFO n 09 23;24-10-1987;FD LO 49634;12164;15583
12107;M;DK Filaticat's Gismo;NFO n 09 22;09-04-1995;FD LO 80028;34984;41120
12120;F;DK Hopeless Tribes Harakiri;NFO n 09;04-08-1991;FD LO 64899;37644;50473
12133;M;DK Spicaway Buccaneer;NFO n 23;23-03-1992;FD LO 68974;11;23294
12154;M;DK Colmorn's Pontus;NFO n 09;24-07-1990;FD LO 59923;9651;15564
12155;M;DK Filaticat's Nicklas;NFO n 22;08-04-1998;FD LO 94351;34984;55353
12156;M;Trico Triola;NFO n 09 23;25-05-1991;FD LO 64115;10228;24115
12159;M;DK Oba Ping Gudmund;NFO n 09 23;12-07-1991;FD LO 63929;10545;19240
12164;M;Kispus Jorg;NFO n 09 23;...;FD LO 44463;15474;15470
12177;F;Harvey's Rubin;NFO f 09;22-08-1988;FD RX 5494;7116;14923
12183;F;Pia av Skogheim;NFO n 09;...;NRR RX 51240;;501
12184;F;(N)Granerud's Humla;NFO f;...;NRR RX 52200;;3365
12185;F;Torvmyra's Floruska Fredelina;NFO n 09 23;...;NRR RX 50639;15513;5519
12202;F;DK Dansbjergs Kari;NFO n 09 22;22-08-1993;FD RX 9181;52854;39262
12221;M;DK Vossevangen's Josef;NFO as 23;11-05-1990;FD RX REG 1402;;962
12222;M;DK Oiufael's Nija;NFO n 09;02-08-1990;FD LO 60513;8310;1363
12237;F;DK Ronjas Molly;NFO n 23;10-06-1994;FD LO 76722;16090;37078
12277;F;Camille 89-35;NFO f;08-03-1989;FD RX 5824;13655;1341
12288;F;DK Dansbjergs Jellis;NFO f 09 22;18-05-1994;FD LO 76086;29835;65085
12291;F;DK Torghattens Sophia;NFO g 23;09-03-1992;FD LO 66467;5637;38986
12298;M;Harald Blåskæg Felis Audax DK;NFO a 09 23;16-06-1991;FD LO 64019;30948;48996
12313;M;DK Dansbjergs Lauritz;NFO n 09;15-10-1992;FD LO 69561;27641;59964
12320;F;DK Åhusenes Vibe;NFO f 09 23;14-07-1991;FD LO 65003;15446;32557
12327;M;Bonzo av Högloft;NFO n 09;...;FFF LO 30659;;52925
12330;M;Solhuset's Sigismund;NFO n 09;...;SVERAK LO 32493;;
12332;M;Oskar;NFO n 23;...;NRR RX 50530;;
12333;M;Chiko av Pussipels;NFO n 22;...;NRR RX 50505;;
12338;M;Juniperus;NFO n 09;...;NRR RX 50867;;
12374;M;DK Lerkenfeld's Elvis;NFO n 09 23;18-10-1993;FD LO 73779;54982;26157
